<<<<<<< HEAD
1;2;1472746664389;click;questionario.html;Q:1:H:1-1;input;1584;328
1;2;1472746673066;click;;btn btn-primary btn-lg;a;1436;242
1;2;1472746686438;click;questionario.html;Q:1:H:1-1;input;1580;312
1;2;1472746789217;click;;btn btn-primary btn-lg;a;1409;234
1;2;1472746806773;click;questionario.html;Q:1:H:1-1;input;1579;334
1;2;1472746837068;click;questionario.html;container;div;1574;376
1;2;1472746847028;click;questionario.html;Q:1:H:1-1;input;1587;381
1;2;1472746939216;click;questionario.html;Q:2:H:1-2 list-group-item;a;1431;210
1;2;1472746966046;click;questionario.html;Q:1:H:1-1 list-group-item;a;1429;170
1;2;1472747657192;click;;btn btn-primary btn-lg;a;1434;238
1;2;1472747664545;click;questionario.html;Q:1:H:1-1 list-group-item;a;1450;170
1;2;1472747678878;click;questionario.html;Q:2:H:1-2 list-group-item;a;1429;212
1;2;1472756459016;click;questionario.html;Q:1:H:1-1 list-group-item;a;1445;168
1;2;1472760425633;click;;btn btn-primary btn-lg;a;1422;232
1;2;1472760433229;click;questionario.html;Q:1:H:1-1;input;1581;312
1;2;1472760511751;click;questionario.html;Q:2:H:1-2 list-group-item;a;1474;216
1;2;1472771313892;click;;btn btn-primary btn-lg;a;1427;234
1;2;1472771316818;click;questionario.html;Q:1:H:1-1;input;1581;307
1;2;1472771321218;click;questionario.html;Q:1:H:1-1;input;1580;331
1;2;1472771326826;click;questionario.html;Q:1:H:1-1;input;1583;377
1;2;1472771339410;click;questionario.html;Q:1:H:1-1;input;1584;421
1;2;1472771356194;click;questionario.html;Q:1:H:1-1;input;1579;327
1;2;1472771369817;click;questionario.html;Q:1:H:1-1;input;1580;376
1;2;1472771379033;click;questionario.html;Q:1:H:1-1;input;1578;332
1;2;1472771381225;click;questionario.html;Q:1:H:1-1;input;1584;310
1;2;1472771383226;click;questionario.html;Q:1:H:1-1;input;1579;422
1;2;1472771445402;click;questionario.html;;label;1578;385
1;2;1472771445407;click;questionario.html;Q:1:H:1-1;input;1578;385
1;2;1472771447305;click;questionario.html;;label;1580;383
1;2;1472771447315;click;questionario.html;Q:1:H:1-1;input;1580;383
1;2;1472771461365;click;questionario.html;Q:2:H:1-2 list-group-item;a;1452;212
1;2;1472771466281;click;questionario.html;Q:2:H:1-2;input;1586;397
1;2;1472771481930;click;questionario.html;Q:2:H:1-2;input;1578;300
1;2;1472771482553;click;questionario.html;Q:2:H:1-2;input;1580;305
1;2;1472771678667;click;questionario.html;Q:2:H:1-2 list-group-item;a;1438;199
1;2;1472771693616;click;questionario.html;Q:1:H:1-1 list-group-item;a;1440;169
1;2;1472771708770;click;questionario.html;Q:3:H:1-3 list-group-item;a;1429;258
1;2;1472772101390;click;questionario.html;Q:1:H:1-1 list-group-item;a;1446;176
1;2;1472772119562;click;;btn btn-primary btn-lg;a;1428;226
1;2;1472772125414;click;questionario.html;Q:1:H:1-1;input;1583;423
1;2;1472772160290;click;questionario.html;Q:1:H:1-1 btn btn-info btn-lg;button;1577;476
1;2;1472772205252;click;questionario.html;Q:1:H:1-1;input;1584;337
1;2;1472772217579;click;questionario.html;Q:1:H:1-1;input;1586;381
1;2;1472772221491;click;questionario.html;Q:1:H:1-1;input;1582;331
1;2;1472772227387;click;questionario.html;Q:1:H:1-1;input;1586;420
1;2;1472772231611;click;questionario.html;Q:1:H:1-1;input;1585;376
1;2;1472772235371;click;questionario.html;Q:1:H:1-1;input;1578;335
1;2;1472772239747;click;questionario.html;Q:1:H:1-1;input;1579;306
1;2;1472772243354;click;questionario.html;Q:1:H:1-1;input;1583;421
1;2;1472772257523;click;questionario.html;Q:1:H:1-1;input;1581;375
1;2;1472772261826;click;questionario.html;Q:1:H:1-1;input;1579;334
1;2;1472772285489;click;questionario.html;Q:1:H:1-1;input;1585;380
1;2;1472772356426;click;questionario.html;Q:2:H:1-2 list-group-item;a;1488;216
1;2;1472772362586;click;questionario.html;container;div;1574;391
1;2;1472772364193;click;questionario.html;Q:2:H:1-2;input;1577;452
1;2;1472772372130;click;questionario.html;Q:2:H:1-2;input;1577;524
1;2;1472772389041;click;questionario.html;Q:2:H:1-2;input;1580;458
1;2;1472772402568;click;questionario.html;Q:2:H:1-2;input;1577;395
1;2;1472772404841;click;questionario.html;Q:2:H:1-2;input;1576;396
1;2;1472772406817;click;questionario.html;Q:2:H:1-2;input;1579;311
1;2;1472772411665;click;questionario.html;Q:2:H:1-2;input;1586;458
1;2;1472772414081;click;questionario.html;Q:2:H:1-2;input;1585;527
1;2;1472772420217;click;questionario.html;Q:2:H:1-2;input;1579;571
1;2;1472772437548;click;questionario.html;Q:2:H:1-2;input;1580;458
1;2;1472772447433;click;questionario.html;Q:2:H:1-2;input;1580;458
1;2;1472772450281;click;questionario.html;Q:2:H:1-2;input;1580;396
1;2;1472772505411;click;questionario.html;Q:3:H:1-3 list-group-item;a;1439;259
1;2;1472772508305;click;questionario.html;Q:3:H:1-3;input;1585;368
1;2;1472777456399;click;;btn btn-primary btn-lg;a;1425;248
1;2;1472777457693;click;questionario.html;;label;1586;387
1;2;1472777457717;click;questionario.html;Q:1:H:1-1;input;1586;387
1;2;1472777481028;click;questionario.html;Q:1:H:1-1;input;1578;417
1;2;1472777485888;click;questionario.html;Q:2:H:1-2 list-group-item;a;1434;215
1;2;1472777490400;click;questionario.html;Q:3:H:1-3 list-group-item;a;1432;259
1;2;1472777493277;click;questionario.html;Q:2:H:1-2 list-group-item;a;1428;218
1;2;1472777495632;click;questionario.html;Q:1:H:1-1 list-group-item;a;1432;169
1;2;1472777497022;click;questionario.html;Q:2:H:1-2 list-group-item;a;1432;200
1;2;1472777505694;click;questionario.html;Q:3:H:1-3 list-group-item;a;1459;247
1;2;1472777540718;click;questionario.html;Q:1:H:1-1 list-group-item;a;1426;163
1;2;1472777568446;click;questionario.html;Q:2:H:1-2 list-group-item;a;1437;220
1;2;1472777579461;click;questionario.html;Q:1:H:1-1 list-group-item;a;1428;165
1;2;1472777685155;click;questionario.html;;label;1582;384
1;2;1472777685177;click;questionario.html;Q:1:H:1-1;input;1582;384
1;2;1472777755506;click;questionario.html;Q:1:H:1-1;input;1583;417
1;2;1472777766698;click;questionario.html;Q:1:H:1-1;input;1582;375
1;2;1472777778929;click;questionario.html;Q:1:H:1-1;input;1582;375
1;2;1472777780322;click;questionario.html;Q:1:H:1-1;input;1582;375
1;2;1472777781746;click;questionario.html;Q:1:H:1-1;input;1579;333
1;2;1472777791012;click;questionario.html;Q:2:H:1-2 list-group-item;a;1444;221
1;2;1472777797629;click;questionario.html;Q:1:H:1-1 list-group-item;a;1446;171
1;2;1472787196295;click;;btn btn-primary btn-lg;a;1424;242
1;2;1472787197850;click;questionario.html;Q:1:H:1-1;input;1582;337
1;2;1472787483808;click;questionario.html;Q:2:H:1-2 list-group-item;a;1460;213
1;2;1472787506841;click;questionario.html;;label;1580;314
1;2;1472787506860;click;questionario.html;Q:2:H:1-2;input;1580;314
1;2;1472787519058;click;questionario.html;Q:1:H:1-1 list-group-item;a;1465;174
1;2;1472787531913;click;questionario.html;Q:2:H:1-2 list-group-item;a;1422;220
1;2;1472787536802;click;questionario.html;Q:3:H:1-3 list-group-item;a;1406;260
1;2;1472787601365;click;questionario.html;Q:1:H:1-1 list-group-item;a;1447;165
1;2;1472787630385;click;questionario.html;Q:3:H:1-3 list-group-item;a;1472;256
1;2;1472787712408;click;questionario.html;Q:1:H:1-1 list-group-item;a;1445;168
1;2;1472787728552;click;questionario.html;Q:2:H:1-2 list-group-item;a;1445;220
1;2;1472787942749;click;questionario.html;Q:2:H:1-2 list-group-item;a;1450;214
1;2;1472787949630;click;questionario.html;Q:1:H:1-1 list-group-item;a;1445;175
1;2;1472788423189;click;questionario.html;Q:2:H:1-2 list-group-item;a;1459;211
1;2;1472788446600;click;questionario.html;Q:1:H:1-1 list-group-item;a;1439;162
1;2;1472788470344;click;questionario.html;Q:2:H:1-2 list-group-item;a;1433;216
1;2;1472788486346;click;questionario.html;Q:1:H:1-1 list-group-item;a;1425;175
1;2;1472788511297;click;questionario.html;Q:2:H:1-2 list-group-item;a;1429;213
1;2;1472788535127;click;questionario.html;Q:1:H:1-1 list-group-item;a;1426;182
1;2;1472788559399;click;questionario.html;Q:2:H:1-2 list-group-item;a;1426;216
1;2;1472788565272;click;questionario.html;Q:2:H:1-2 list-group-item;a;1432;200
1;2;1472788580855;click;questionario.html;Q:1:H:1-1 list-group-item;a;1441;171
1;2;1472788795093;click;questionario.html;Q:2:H:1-2 list-group-item;a;1483;210
1;2;1472788822208;click;questionario.html;Q:3:H:1-3 list-group-item;a;1481;244
1;2;1472789401210;click;questionario.html;Q:2:H:1-2 list-group-item;a;1436;201
1;2;1472789683053;click;questionario.html;Q:2:H:1-2;input;1582;394
1;2;1472789684592;click;questionario.html;Q:3:H:1-3 list-group-item;a;1415;261
1;2;1472789759447;click;questionario.html;Q:1:H:1-1 list-group-item;a;1402;164
1;2;1472789781542;click;questionario.html;Q:2:H:1-2 list-group-item;a;1493;216
1;2;1472789867111;click;questionario.html;Q:1:H:1-1 list-group-item;a;1445;168
1;2;1472790039490;click;;btn btn-primary btn-lg;a;1441;228
1;2;1472790040878;click;questionario.html;Q:1:H:1-1 list-group-item;a;1499;164
1;2;1472790052965;click;questionario.html;Q:2:H:1-2 list-group-item;a;1509;222
1;2;1472790073770;click;questionario.html;Q:3:H:1-3 list-group-item;a;1484;260
1;2;1472790107004;click;questionario.html;Q:2:H:1-2 list-group-item;a;1528;214
1;2;1472790160872;click;questionario.html;Q:3:H:1-3 list-group-item;a;1452;254
1;2;1472790181005;click;questionario.html;Q:1:H:1-1 list-group-item;a;1478;163
1;2;1472790238074;click;questionario.html;;label;1587;338
1;2;1472790238097;click;questionario.html;Q:1:H:1-1;input;1587;338
1;2;1472790239001;click;questionario.html;Q:2:H:1-2 list-group-item;a;1428;222
<<<<<<< HEAD
1;2;1472832062590;click;;btn btn-primary btn-lg;a;66;233
1;2;1472832120567;click;questionario.html;Q:1:H:1-1 list-group-item;a;127;176
1;2;1472832156409;click;questionario.html;;body;415;539
1;2;1472832171251;click;questionario.html;;body;549;664
1;2;1472832255900;click;questionario.html;;body;508;625
1;2;1472832277264;click;questionario.html;Q:1:H:1-1;input;224;327
1;2;1472832290844;click;questionario.html;;body;283;710
1;2;1472832402669;click;questionario.html;;body;433;596
1;2;1472832407881;click;questionario.html;Q:2:H:1-2 list-group-item;a;96;217
1;2;1472832416639;click;questionario.html;Q:1:H:1-1 list-group-item;a;93;174
1;2;1472832422821;click;questionario.html;Q:2:H:1-2 list-group-item;a;93;220
1;2;1472832425552;click;questionario.html;Q:1:H:1-1 list-group-item;a;120;177
1;2;1472832437419;click;questionario.html;Q:2:H:1-2 list-group-item;a;104;223
1;2;1472832439618;click;questionario.html;Q:1:H:1-1 list-group-item;a;90;171
1;2;1472832523623;click;questionario.html;Q:3:H:1-3 list-group-item;a;77;247
1;2;1472832718353;click;questionario.html;Q:2:H:1-2 list-group-item;a;106;209
1;2;1472832788053;click;questionario.html;Q:1:H:1-1 list-group-item;a;110;170
1;2;1472832837834;click;questionario.html;Q:2:H:1-2 list-group-item;a;62;229
1;2;1472832841735;click;questionario.html;Q:1:H:1-1 list-group-item;a;59;169
1;2;1472832845774;click;questionario.html;Q:2:H:1-2 list-group-item;a;94;198
1;2;1472832847383;click;questionario.html;Q:1:H:1-1 list-group-item;a;90;167
1;2;1472832854355;click;questionario.html;Q:2:H:1-2 list-group-item;a;77;217
1;2;1472833195025;click;questionario.html;;html;332;758
1;2;1473802976234;click;;btn btn-primary btn-lg;a;78;241
1;2;1473802978387;click;questionario.html;Q:1:H:1-1;input;220;377
1;2;1473803188457;;questionario.html;Q:1:H:1-1;;;
=======
1;2;1473795093883;click;questionario.html;;p;1631;196
1;2;1473795098727;click;questionario.html;Q:1:H:1-1 btn btn-primary btn-lg;a;1459;258
1;2;1473795106913;click;questionario.html#;;body;1832;708
1;2;1473795136898;click;questionario.html#;Q:1:H:1-1;p;1833;194
1;2;1473797363055;click;questionario.html#;;body;1440;294
1;2;1473797363329;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1489;258
1;2;1473797370270;click;questionario.html#;btn btn-info btn-lg;button;1787;512
1;2;1473797372312;click;questionario.html#;D:1:H:1-1 btn btn-default ;button;2178;302
1;2;1473797383992;click;questionario.html#;Q:1:H:1-1 list-group-item;a;1513;199
1;2;1473797387726;click;questionario.html#;container;div;1782;204
1;2;1473797486063;click;questionario.html#;container;div;1966;221
1;2;1473797487618;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1489;258
1;2;1473797540535;click;questionario.html#;;body;1896;555
1;2;1473797773449;click;questionario.html#;;body;1777;698
1;2;1473797776150;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1440;245
1;2;1473797806361;click;questionario.html#;;body;2016;557
1;2;1473797807822;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1502;267
1;2;1473798148223;click;questionario.html#;;body;2255;240
1;2;1473798151322;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1455;264
1;2;1473798193143;click;questionario.html#;;body;2125;428
1;2;1473798195379;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1472;268
1;2;1473798281487;click;questionario.html#;;body;2043;783
1;2;1473798348656;click;questionario.html#;;body;2144;514
1;2;1473798352033;click;questionario.html#;;body;1853;564
1;2;1473798356284;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1490;261
1;2;1473799528541;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1454;250
1;2;1473799531364;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1462;247
1;2;1473799667694;click;questionario.html#;;body;2008;652
1;2;1473799670054;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1446;261
1;2;1473799682646;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1502;250
1;2;1473799696483;click;questionario.html#;;body;1882;675
1;2;1473799699535;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1448;256
1;2;1473799763059;click;questionario.html#;;body;1846;746
1;2;1473799765009;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1497;244
1;2;1473799774868;click;questionario.html#;;body;1890;662
1;2;1473799778151;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1484;257
1;2;1473799831910;click;questionario.html#;;body;1932;689
1;2;1473799833482;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1493;268
1;2;1473799909013;click;questionario.html#;;body;1816;675
1;2;1473799910922;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1474;251
1;2;1473799931643;click;questionario.html#;Q:2:H:1-2 list-group-item;a;1527;241
1;2;1473799932207;click;questionario.html#;Q:3:H:1-3 list-group-item;a;1525;289
1;2;1473799932839;click;questionario.html#;Q:1:H:1-1 list-group-item;a;1528;203
1;2;1473799933190;click;questionario.html#;Q:2:H:1-2 list-group-item;a;1530;240
1;2;1473799933502;click;questionario.html#;Q:3:H:1-3 list-group-item;a;1535;270
1;2;1473800043160;click;questionario.html#;;body;1960;599
1;2;1473800053207;click;questionario.html#;;body;1856;551
1;2;1473800055576;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;1484;249
1;2;1473800129568;click;questionario.html#;Q:1:H:1-1;p;1909;184
1;2;1473800132689;click;questionario.html#;Q:2:H:1-2 list-group-item;a;1501;243
1;2;1473800134783;click;questionario.html#;Q:3:H:1-3 list-group-item;a;1502;278
1;2;1473800161687;click;questionario.html#;Q:2:H:1-2 list-group-item;a;1525;235
1;2;1473800431688;;questionario.html#;Q:2:H:1-2 list-group-item;;;
=======
1;2;1472819482120;click;questionario.html#;btn btn-primary btn-lg;a;1473;255
1;2;1472819500684;click;questionario.html#;;div;1957;281
1;2;1472819515802;click;questionario.html#;Q:1:H:1-1 list-group-item;a;1558;195
1;2;1472819554784;click;questionario.html#;btn btn-primary btn-lg;a;1512;254
1;2;1472819580146;click;questionario.html#;btn btn-primary btn-lg;a;1487;263
1;2;1472819591103;click;questionario.html#;btn btn-primary btn-lg;a;1462;269
1;2;1472832959100;click;questionario.html#;;body;1134;244
1;2;1472833400765;click;questionario.html#;Q:1:H:1-1 list-group-item;a;194;198
1;2;1472833441219;click;questionario.html#;Q:2:H:1-2 list-group-item;a;168;245
1;2;1472833548632;click;questionario.html#;Q:3:H:1-3 list-group-item;a;227;277
1;2;1473706745629;click;questionario.html;btn btn-primary btn-lg;a;121;259
1;2;1473706769629;;questionario.html;btn btn-primary btn-lg;;;
1;2;1473828050176;click;questionario.html;Q:1:H:1-1 btn btn-primary btn-lg;a;125;259
1;2;1473828120730;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;88;262
1;2;1473828616761;click;questionario.html#;;body;618;413
1;2;1473828620277;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;120;236
1;2;1473828882496;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;116;243
1;2;1473828904974;click;questionario.html#;;body;600;562
1;2;1473828906106;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;92;259
1;2;1473828941004;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;116;255
1;2;1473829194655;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;130;249
1;2;1473830204563;click;questionario.html#;Q:1:H:1-1;p;511;198
1;2;1473830230166;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;121;270
1;2;1473830300063;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;92;256
1;2;1473830342616;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;74;253
1;2;1473830408732;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;101;262
1;2;1473830445580;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;94;263
1;2;1473830475772;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;95;250
1;2;1473830637134;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;77;245
1;2;1473830923053;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;109;263
1;2;1473830972802;click;questionario.html#;;body;222;579
1;2;1473831428295;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;103;255
1;2;1473831561382;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;89;260
1;2;1473831895740;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;107;270
1;2;1473831926242;click;questionario.html#;Q:1:H:1-1 list-group-item;a;148;209
1;2;1473832140129;click;questionario.html#;;div;150;510
1;2;1473832141750;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;112;261
1;2;1473832216303;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;99;269
1;2;1473832305334;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;123;241
1;2;1473832353902;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;75;264
1;2;1473832536079;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;116;260
1;2;1473832643575;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;112;252
1;2;1473832739876;click;questionario.html#;;div;160;532
1;2;1473832800440;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;104;252
1;2;1473832920743;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;90;264
1;2;1473832924772;click;questionario.html#;container;div;423;205
1;2;1473832992303;click;questionario.html#;Q:1:H:1-1 btn btn-primary btn-lg;a;96;260
1;2;1473860936305;click;index.html;Q:1:H:1-1 btn btn-primary btn-lg;a;277;562
1;2;1473861019001;click;index.html;Q:1:H:1-1 btn btn-primary btn-lg;a;257;560
1;2;1473861108282;click;index.html;Q:1:H:1-1 btn btn-primary btn-lg;a;245;570
1;2;1473861241179;click;questionario.html;Q:1:H:1-1;p;278;324
1;2;1473861267723;click;questionario.html;btn btn-info btn-lg;button;485;655
1;2;1473861269239;click;questionario.html;D:1:H:1-1 btn btn-default ;button;741;429
1;2;1473861318315;click;questionario.html;;body;506;716
1;2;1473861362196;click;questionario.html;btn btn-info btn-lg;button;639;661
1;2;1473861374797;click;index.html;Q:1:H:1-1 btn btn-primary btn-lg;a;269;577
1;2;1473861384597;click;questionario.html;Q:1:H:1-1 list-group-item;a;177;343
1;2;1473872558018;click;questionario.html#;container;div;576;379
1;2;1473873184704;click;questionario.html#;;body;539;836
1;2;1473873211098;click;questionario.html#;;body;341;808
1;2;1473873256186;click;questionario.html#;;body;405;833
1;2;1473873259337;click;questionario.html#;;body;726;749
1;2;1473873594703;click;questionario.html#;;body;413;782
1;2;1473873946049;click;questionario.html#;;body;388;816
1;2;1473873956666;click;questionario.html#;;div;791;736
1;2;1473873961596;click;questionario.html#;;body;856;655
1;2;1473873975931;click;questionario.html#;list-group-item list-group-item-success;li;941;271
1;2;1473873976353;click;questionario.html#;list-group-item list-group-item-warning;li;945;354
1;2;1473873976712;click;questionario.html#;list-group-item list-group-item-warning;li;946;393
1;2;1473873977112;click;questionario.html#;container;div;930;464
1;2;1473873977528;click;questionario.html#;list-group-item list-group-item-danger;li;927;436
1;2;1473873977896;click;questionario.html#;list-group-item list-group-item-warning;li;927;402
1;2;1473873978184;click;questionario.html#;list-group-item list-group-item-warning;li;920;364
1;2;1473873978568;click;questionario.html#;list-group-item list-group-item-info;li;920;327
1;2;1473874007240;click;questionario.html#;container;div;516;656
1;2;1473874086891;click;questionario.html#;;div;926;680
1;2;1473874124098;click;questionario.html#;Q:1:H:1-1;p;562;333
1;2;1473874142676;click;questionario.html#;Q:1:H:1-1;p;549;330
1;2;1473874180203;click;questionario.html#;;label;750;599
1;2;1473874180219;click;questionario.html#;Q:1:H:1-1;input;750;599
1;2;1473874195524;click;questionario.html#;container;div;620;644
1;2;1473874197947;click;questionario.html#;list-group-item list-group-item-success;a;890;315
1;2;1473874199331;click;questionario.html#;list-group-item list-group-item-success;a;900;336
1;2;1473874405933;click;questionario.html#;container;div;699;420
1;2;1473874522726;click;questionario.html#;btn-group btn-group-lg;div;847;256
1;2;1473874523124;click;questionario.html#;btn-group;div;864;260
1;2;1473874523500;click;questionario.html#;btn-group btn-group-sm;div;878;259
1;2;1473874523836;click;questionario.html#;btn-group btn-group-xs;div;896;261
1;2;1473874617045;click;questionario.html#;;body;945;791
1;2;1473874631463;click;questionario.html#;container;div;709;407
1;2;1473874778381;click;questionario.html#;Q:1:H:1-1;p;523;326
1;2;1473874839102;click;questionario.html#;;body;892;728
1;2;1473874840423;click;questionario.html#;;div;892;728
1;2;1473874877317;click;questionario.html#;container;div;803;735
1;2;1473875187192;click;questionario.html#;;div;416;804
1;2;1473875195281;click;questionario.html#;Q:1:H:1-1;p;463;316
1;2;1473877743314;click;questionario.html#;container;div;635;392
1;2;1473877749611;click;questionario.html#;Q:1:H:1-1;p;556;318
1;2;1473877826786;click;questionario.html#;Q:1:H:1-1;p;608;327
1;2;1473877831597;click;questionario.html#;Q:1:H:1-1;p;482;318
1;2;1473878183930;click;questionario.html#;;div;164;531
1;2;1473878412079;click;questionario.html#;Q:1:H:1-1 btn btn-info btn-lg;button;316;641
1;2;1473878413503;click;questionario.html#;btn btn-info btn-lg;button;478;632
1;2;1473878415306;click;questionario.html#;D:1:H:1-1 close;button;784;294
1;2;1473878417499;click;questionario.html#;Q:2:H:1-2 list-group-item;a;156;369
1;2;1473878419392;click;questionario.html#;Q:3:H:1-3 list-group-item;a;158;415
1;2;1473878420393;click;questionario.html#;Q:1:H:1-1 list-group-item;a;143;326
1;2;1473878421903;click;questionario.html#;;label;272;491
1;2;1473878421913;click;questionario.html#;Q:1:H:1-1;input;272;491
1;2;1473878422895;click;questionario.html#;Q:1:H:1-1 btn btn-info btn-lg;button;310;655
1;2;1473880723622;click;questionario.html#;container;div;464;314
1;2;1473880755341;click;questionario.html#;Q:1:H:1-1;h1;588;285
1;2;1473880766924;click;questionario.html#;container;div;779;314
1;2;1473881186997;click;questionario.html;;body;437;841
1;2;1473881271144;click;questionario.html;;div;431;391
1;2;1473881282158;click;questionario.html;;body;500;831
1;2;1473881288766;click;questionario.html;Q:1:H:1-1;p;669;326
1;2;1473881328301;click;questionario.html;;body;547;829
1;2;1473881358854;click;questionario.html;;body;551;798
1;2;1473881395542;click;questionario.html;Q:1:H:1-1;p;601;316
1;2;1473881456325;click;questionario.html;container;div;439;342
1;2;1473881499810;click;questionario.html;;body;610;588
1;2;1473881503871;click;questionario.html;;body;521;632
1;2;1473881505544;click;questionario.html;;div;319;327
1;2;1473881531053;click;questionario.html;;body;475;648
1;2;1473881870857;click;questionario.html;;body;535;508
1;2;1473881941658;click;questionario.html;;body;482;427
1;2;1473882061529;click;questionario.html;;body;580;468
1;2;1473882081434;click;questionario.html;;body;551;790
1;2;1473882084860;click;questionario.html;Q:1:H:1-1;p;306;317
1;2;1473882183090;click;questionario.html;Q:1:H:1-1;p;451;326
1;2;1473882200659;click;questionario.html;Q:1:H:1-1 list-group-item;a;129;312
1;2;1473883029408;click;questionario.html#;Q:1:H:1-1 list-group-item;a;178;330
1;2;1473883030175;click;questionario.html#;Q:2:H:1-2 list-group-item;a;161;357
